,tweet_id,text,source
4185,1511683166314110977,Republican operatives launch a new group to elect female GOP governors https://t.co/52Bg8oa5Ki,CNNPolitics
4186,1511675179956584449,House is expected to vote to recommend two former Trump advisers be referred to the Department of Justice on criminal contempt of Congress charges https://t.co/9uk2CM1967,CNNPolitics
4187,1511667795595046914,"Western officials warn it's too soon to say Russian President Vladimir Putin has given up on capturing Kyiv, despite strategy shift https://t.co/2sM3xCaaWU",CNNPolitics
4188,1511660751655772163,"Obama and Romney are back, and show how American politics have changed for the worse | Analysis https://t.co/5p99mVaM1X",CNNPolitics
4189,1511650340906713091,"The race for Devin Nunes' old House seat will move to June 7 runoff, CNN projects https://t.co/Zyp7B44EUr",CNNPolitics
4190,1511531159766933509,"Missouri Republican Senate candidate Eric Greitens' ex-wife says she has photos, documents to support abuse allegations https://t.co/AwhhdJFOf2",CNNPolitics
4191,1511524853689552897,A number of Democrats revolt against the Biden administration move to end Title 42 as Republicans view efforts to lift the measure as a rallying cry for their midterm campaign https://t.co/gUj6fbq4Lb,CNNPolitics
4192,1511517321654792196,"Republican lawmakers in Ohio introduce a bill that goes a step further than Florida's controversial new law that critics have dubbed ""Don't Say Gay"" https://t.co/7Sk3F9jcs1",CNNPolitics
4193,1511508516107866117,"Senate Republicans block an effort to take up a $10 billion Covid relief deal over demands for votes on amendments, including one to target the Biden administration's decision to end Title 42 immigration measure https://t.co/gtiN2qFC3S",CNNPolitics
4194,1511500946269949955,The January 6 House select committee obtains 101 emails that former Trump lawyer John Eastman had sought to keep secret https://t.co/zWxQIBo2SQ,CNNPolitics
4195,1511494417437405192,"Capitol Police have captured a fox after several reported encounters, including a congressman who says one bit through his pant leg https://t.co/s9bgQxPbXx",CNNPolitics
4196,1511486857510629376,The Affordable Care Act now feels like a permanent part of American life but it probably couldn't pass in today's Washington | Analysis https://t.co/UcJiKaoXdq,CNNPolitics
4197,1511479573007020035,"For the first time since leaving office, former President Barack Obama returned to the White House on Tuesday. Here are photos from his visit https://t.co/eE3tdqE9aO",CNNPolitics
4198,1511470748921073664,Republican candidate in New Hampshire voted in two states' primaries in 2016 https://t.co/c6569w8FBF,CNNPolitics
4199,1511462962892054531,"The Biden administration is taking new steps to prevent, detect and treat long Covid https://t.co/YWpvQ6zSjd",CNNPolitics
4200,1511453389523234817,"Oklahoma’s legislature passes a near-total ban on abortion, making exceptions only for medical emergencies https://t.co/BbEXPMi76X",CNNPolitics
4201,1511449605019475971,"Top US general says the ""potential for significant international conflict is increasing"" https://t.co/mUtOHoycAP",CNNPolitics
4202,1511440550624440320,Trial begins for an ex-Virginia police officer facing six charges over Capitol riot https://t.co/uRwufaeYgr,CNNPolitics
4203,1511432559175127040,Defense Secretary Lloyd Austin and Rep. Matt Gaetz get into heated argument during House hearing over US military capability and “wokeism” https://t.co/E61czxVlBP,CNNPolitics
4204,1511408998284775424,"JUST IN: The Biden administration is planning to extend a pause on federal student loan repayments through August 31, administration official says https://t.co/98ZxD4qzWh",CNNPolitics
4205,1511407665628565505,"“Nothing made me prouder than providing better healthcare and more protections to millions of people across this country,” former President Barack Obama celebrates the Affordable Care Act in his first return to the White House https://t.co/s24IzZVqra https://t.co/rxWJyKONfs",CNNPolitics
4206,1511404829490532361,Georgia lawmakers pass a bill that would give new election policing powers to the state's bureau of investigation https://t.co/MPPDAx8fhW,CNNPolitics
4207,1511397518017540109,"A leading election expert says threats to American democracy are ""becoming more serious"" https://t.co/I9mdIbME72",CNNPolitics
4208,1511392478678724615,"JUST IN: The US is expected to announce new, sweeping sanctions against Russia on Wednesday in coordination with G7 nations and the European Union https://t.co/DQU8Qv8RLN",CNNPolitics
4209,1511387703492980739,Why these Democrats think 25 state legislative races are the key to securing the 2024 presidential election https://t.co/5ixg44RQs7,CNNPolitics
4210,1511381307049361414,Former House Speaker Newt Gingrich flips his endorsement to support Vernon Jones in Georgia House race https://t.co/FW7SQz4Wul,CNNPolitics
4211,1511371597671710722,Proud Boys leader Enrique Tarrio pleads not guilty in January 6 conspiracy case https://t.co/vFuzmhrgMK,CNNPolitics
4212,1511365303783108624,Book bans move to center stage in the red-state education wars | Analysis https://t.co/ZLF28klN0f,CNNPolitics
4213,1511355892620529675,NEW: Ivanka Trump is expected to meet with the House January 6 committee today https://t.co/4rZ9r5nFab,CNNPolitics
4214,1511354164093329410,"JUST IN: Rep. Fred Upton, one of the 10 House Republicans to vote to impeach former President Donald Trump, says he won't seek reelection https://t.co/K6ucxwEAKk",CNNPolitics
4215,1511350724961128456,Ketanji Brown Jackson's confirmation proceedings show that historically partisan Supreme Court fights are the new normal | Analysis https://t.co/oyBaPHbwKT,CNNPolitics
4216,1511343172911255563,"Five more women will appear on US quarters next year:

• Pilot Bessie Coleman
• Journalist and activist Jovita Idár
• Hula teacher Edith Kanakaʻole
• Former first lady Eleanor Roosevelt
• Ballerina Maria Tallchief https://t.co/BQ2FjjC14g",CNNPolitics
4217,1511337380346740743,CDC director announces sweeping review of agency https://t.co/CfHvylmFBX,CNNPolitics
4218,1511333354616111114,ICE lawyers told to dismiss low-priority cases in order to clear backlog ahead of surge https://t.co/2RR3IyWO2G,CNNPolitics
4219,1511327309097226252,January 6 committee chair suggests the panel doesn't need former Vice President Mike Pence's testimony https://t.co/ja5p6rNiil,CNNPolitics
4220,1511322536180699144,Supreme Court Justice Amy Coney Barrett reflects on her own confirmation process as Ketanji Brown Jackson's nomination advances https://t.co/xAGkOJSZ6y,CNNPolitics
4221,1511318013215186945,"Truth Social, the alternative social media platform backed by former President Donald Trump, is still struggling to get off the ground https://t.co/vvXq3N0ZuQ",CNNPolitics
4222,1511312731479105543,More families would be able to access Affordable Care Act subsidies next year under a rule proposed by the Biden administration https://t.co/n5wOG4flAY,CNNPolitics
4223,1511307934747312134,Former President Barack Obama will return to the White House for the first time today for an event celebrating the Affordable Care Act https://t.co/goA3XQnRzT,CNNPolitics
4224,1511303147154812929,The West is running out of ways to punish Putin | Analysis https://t.co/oqnnDMrXva,CNNPolitics
4225,1511297108283953152,Special counsel Durham wants to bring up Trump-Russia dossier at trial against Clinton campaign lawyer https://t.co/7HMBbMvxku,CNNPolitics
4226,1511170027122315274,"The US kept quiet about a successful hypersonic missile test to avoid escalating tensions with Russia, a defense official says https://t.co/J0wxQaWPhN",CNNPolitics
4227,1511162737233117184,Colorado Democratic Gov. Jared Polis signs bill that codifies the right to an abortion in the state https://t.co/auNDoBD8ys,CNNPolitics
4228,1511152707188502528,Here's what's in the bipartisan Senate deal to provide an additional $10 billion in Covid-19 assistance https://t.co/XsBum7UZ57,CNNPolitics
4229,1511133532386643971,Ukraine's dilemma: How to negotiate with someone who could be a war criminal | Analysis https://t.co/4WwY7AkSa5,CNNPolitics
4230,1511124723501084675,"More than a month after its launch, former President Donald Trump's Truth Social is off to a rocky start | Analysis by CNN's Chris Cillizza https://t.co/9KnaiQr3oR",CNNPolitics
4231,1511118583862018051,"BREAKING: The Senate has advanced Ketanji Brown Jackson’s Supreme Court nomination with a procedural vote, as Republican Sens. Lisa Murkowski and Mitt Romney announce they will vote to confirm her https://t.co/90swfELDam",CNNPolitics
4232,1511111644759351296,JUST IN: Republican Sens. Lisa Murkowski and Mitt Romney announce they’ll back Ketanji Brown Jackson’s Supreme Court confirmation https://t.co/fOKL0bn6no,CNNPolitics
4233,1511095283760996361,"President Biden and first lady Jill Biden will host a wedding reception at the White House this November for their eldest granddaughter, Naomi  https://t.co/1V0DkNvHPn",CNNPolitics
4234,1511086979882102798,"Man photographed ""chugging wine"" in the Capitol on January 6 is sentenced to 90 days in jail https://t.co/58tljqf2lv",CNNPolitics
4235,1511079953982529537,"JUST IN: Senate Judiciary Committee deadlocks over Ketanji Brown Jackson, but Democrats are expected to hold a procedural vote to advance her Supreme Court nomination https://t.co/i6YRw0wZSw",CNNPolitics
4236,1511056263228108802,The more than 59 million Americans who are enrolled in Medicare can now obtain home Covid-19 tests from certain pharmacies and providers at no cost https://t.co/EoyL7VGmgV,CNNPolitics
4237,1511049245767475200,The vote on Ketanji Brown Jackson is expected to be tight. Here's how it would stack up against confirmations for previous Supreme Court nominees https://t.co/eT08GG52vB,CNNPolitics
4238,1511041425646968834,Supreme Court rules that malicious prosecution claims don't need an underlying acquittal https://t.co/pzlcAg3cGu,CNNPolitics
4239,1511034884479135745,"At the request of US officials, Spanish law enforcement seize a 255-foot luxury yacht owned by a Russian billionaire https://t.co/N1hy9YemvA",CNNPolitics
4240,1511028813991452681,"Democratic Sen. Alex Padilla delayed in returning to DC, could affect vote timing on Ketanji Brown Jackson’s nomination out of Senate Judiciary Committee https://t.co/oQcSgHI9xo",CNNPolitics
4241,1511024578595860490,"Of the 3,852 people who have been confirmed as federal judges, a CNN analysis of data from the Federal Judicial Center shows that only 240 of them — 6% — have been Black. Just 71 of them have been Black women https://t.co/yul7O3eBoR",CNNPolitics
4242,1511018030347829248,Three Republican-led states sue the Biden administration over decision to end Trump-era pandemic restrictions at the US border https://t.co/B7TYgHpHNo,CNNPolitics
4243,1511010221430349829,"Fact check: In series of false claims, Republican Rep. Lisa McClain says Trump caught Osama bin Laden https://t.co/sD1TwoLLpD",CNNPolitics
4244,1511002432251252741,"NEW: President Biden calls for a war crimes trial against Vladimir Putin after images emerge of atrocities allegedly committed by Russia, but he doesn't declare it as genocide https://t.co/lk1jZTrCTu",CNNPolitics
4245,1510995905595715585,"Democrats have outpaced the numbers of judges former President Donald Trump had confirmed at an equivalent point in his presidency, though they don't currently stand to match his imprint on the Supreme Court https://t.co/g4I4jZ17FD",CNNPolitics
4246,1510981296197189637,Sickening scenes from a Kyiv suburb remind the world of history's cruelest moments | Analysis https://t.co/dzyvEy1Z9q,CNNPolitics
4247,1510979004567851010,Ketanji Brown Jackson's Supreme Court nomination brings renewed attention to the lack of Black judges on the federal bench https://t.co/9GdxLwqZHt,CNNPolitics
4248,1510966175299162116,Two Pennsylvania Senate candidates become top targets at events they didn't attend https://t.co/39qgaQAbBW,CNNPolitics
4249,1510959142764261383,President Biden to highlight trucking industry investments at White House event https://t.co/5oc3glnWEq,CNNPolitics
4250,1510949073779666951,"""As many as possible, as soon as possible"": Democrats scramble to confirm President Biden's judicial nominees before November https://t.co/FAbJY7Anui",CNNPolitics
4251,1510941535877140482,Images of dead civilians in Ukraine shake the world | Analysis https://t.co/0iBhXR0dwt,CNNPolitics
4252,1510934718300266504,Ketanji Brown Jackson faces Senate panel vote ahead of her expected confirmation this week https://t.co/MywPhKWHs4,CNNPolitics
4253,1510767203494383624,"Former President Obama will join President Biden at the White House this week for an event on the Affordable Care Act, a source says https://t.co/S2trjCvYCP",CNNPolitics
4254,1510091923905777665,"Trump-backed Senate candidate Herschel Walker has been overstating his academic achievements for years, a review of his speeches shows https://t.co/nacELQT6Zr",CNNPolitics
4255,1510082359168753669,Judge Ketanji Brown Jackson cites conservative Justices Amy Coney Barrett and the late Antonin Scalia in her response to hundreds of written questions from Republican senators https://t.co/3u9qnq7AC5,CNNPolitics
4256,1510064354842062856,"BREAKING: Former Alaska Gov. Sarah Palin announces she is running for Congress, seeking to fill the state's lone House seat after the death of Rep. Don Young https://t.co/rGmNg5E8JS",CNNPolitics
4257,1510052762100326406,Donald Trump's presidential diarist tells House January 6 committee that White House officials started providing fewer details about the former president's activities days before the riot https://t.co/qY1wXDHz4b,CNNPolitics
4258,1510016170153361419,"Fact check: An ad from Ohio Republican Senate candidate Josh Mandel falsely claims primary rival Mike Gibbons said military service isn't ""real work"" https://t.co/SmTeq4F9qt",CNNPolitics
4259,1510000572145053698,Georgia Senate passes bill that would limit discussions about race in classrooms https://t.co/LgLCssjsm5,CNNPolitics
4260,1509991263814230021,"President Biden faces a paradox that no recent predecessor has: Booming job growth can signal problems, as well as benefits, for American workers | Analysis https://t.co/vEyeb2y02Y",CNNPolitics
4261,1509984972236595204,"Following recent developments in the January 6 investigations, Attorney General Merrick Garland says that the only pressure the DOJ feels is to ""do the right thing"" https://t.co/Eu5TtvCcSM",CNNPolitics
4262,1509975907032866824,See the key calls and 7-hour gap in former President Donald Trump’s January 6 call logs https://t.co/UwNu2ru9Pv,CNNPolitics
4263,1509969366594510851,"New proof of life video surfaces showing Mark Frerichs, an American citizen kidnapped in Afghanistan two years ago https://t.co/hLOv1XoXgK",CNNPolitics
4264,1509961564153126923,Acting chief of the Department of Homeland Security's intelligence division is stepping down as President Biden's appointee awaits confirmation https://t.co/ZiLGQI8TQa,CNNPolitics
4265,1509954768499847173,"Man who brought multiple firearms, Molotov cocktails and other weapons near the US Capitol on January 6 is sentenced to nearly four years behind bars https://t.co/yhb9IWH6Up",CNNPolitics
4266,1509946967425757191,"The Biden administration will end Trump-era pandemic restrictions that effectively blocked migrants from entering the US, CDC announces https://t.co/mh6Qvo01jb",CNNPolitics
4267,1509939171573571596,Trump-backed Georgia Republican Senate candidate Herschel Walker has been overstating his academic achievements for years https://t.co/KMA1OFQXrn,CNNPolitics
4268,1509935016905687051,JUST IN: The House has voted with a slim bipartisan majority to federally decriminalize marijuana https://t.co/GIxumgJEN7,CNNPolitics
4269,1509923064317980682,"President Biden says ""Americans are back to work"" after unemployment rate hits new pandemic low https://t.co/SGpQuXq0Ci",CNNPolitics
4270,1509915480542392323,"BREAKING: White House press secretary Jen Psaki plans to depart in the coming weeks and move to MSNBC, two people familiar with the matter have told CNN https://t.co/zz80ETBQ82",CNNPolitics
4271,1509907730819170324,Madison Cawthorn — the freshman representative from North Carolina and the youngest member of Congress — has in recent weeks become the center of chaos within the GOP https://t.co/jF5jMrfUq0,CNNPolitics
4272,1509897293826306058,CNN Exclusive: The Biden administration has secured the release of an Afghan-American Naval reservist who had been held by the Taliban in Afghanistan since December https://t.co/qWaDDMGAtu,CNNPolitics
4273,1509884811384700939,Official review of Trump White House phone logs from January 6 finds record is complete https://t.co/prpLZHOjL7,CNNPolitics
4274,1509877755625754624,"Texas Democratic Rep. Filemon Vela resigns from Congress to take a position at a law and lobbying firm in Washington, DC https://t.co/qdJLWvG4i9",CNNPolitics
4275,1509870215475220483,"Democrats see hope for a clean energy bill, but Sen. Joe Manchin is adding a new hurdle: More funding for fossil fuels https://t.co/rSHZvGU3QC",CNNPolitics
4276,1509863428642557978,Western spy agencies weaponize intelligence in attempt to undermine Putin | Analysis https://t.co/GtcpqoVkAn,CNNPolitics
4277,1509855362924658690,"The US and its allies are weighing security guarantees for Ukraine, but they're unlikely to give Kyiv what it wants https://t.co/kFnFeZ5zub",CNNPolitics
4278,1509847295939993607,US Navy will name a ship after the late Supreme Court Justice Ruth Bader Ginsburg https://t.co/V9cKD9WNTj,CNNPolitics
4279,1509748904560144410,"US Navy can no longer separate service members who are unvaccinated and have sought a religious exemption from getting a Covid-19 vaccine, federal judge rules https://t.co/xWuL1qsZjM",CNNPolitics
4280,1509741608731922433,Hostage survivor testifies in trial of ISIS member accused in deaths of several Americans https://t.co/dOSWRi6RwF,CNNPolitics
4281,1509735065173045249,The mystery gap in Trump phone logs has many possible explanations https://t.co/FOqHMO5IB9,CNNPolitics
4282,1509728280072577027,"With the White House expected to rescind Trump-era pandemic border restrictions in May, many Democratic senators fear it is not enough time for the administration to establish an adequate plan to handle a possible uptick in migrant crossings https://t.co/c03DeqRGHs",CNNPolitics
4283,1509718948706672642,"""Jeopardy!"" champion Amy Schneider visits the White House to mark the International Transgender Day of Visibility https://t.co/EMWkfdlSxr",CNNPolitics
4284,1509712675504328718,"Rep. Madison Cawthorn has recently become the center of chaos within the GOP, but he had caused contention even before entering the halls of Congress https://t.co/g6Wdioi33O",CNNPolitics
4285,1509704367020163072,Former Hillary Clinton campaign lawyer Michael Sussmann argues the case brought by special counsel John Durham against him should be dismissed https://t.co/PGCsuQ4t1m,CNNPolitics
4286,1509698576653459462,"The urgent realities of climate, sanctions and economy are crashing into each other | Analysis https://t.co/FXQ7k36qxX",CNNPolitics
4287,1509690258690121731,"New York judge blocks state's Democratic-drawn congressional map from taking effect, ruling it was ""unconstitutionally drawn with political bias"" https://t.co/zajUcdUbds",CNNPolitics
4288,1509682719609044998,"Former Trump lawyer Michael Cohen is ""disappointed"" by reports that the Manhattan DA has decided not to bring criminal charges against the former President https://t.co/JERlj35Gl3",CNNPolitics
4289,1509674173811073029,President Biden suggests the US is still working to fully understand the Vladimir Putin's next moves https://t.co/ZDycHZ8HsJ,CNNPolitics
4290,1509667877020135424,President Biden appoints actress Taraji P. Henson and NBA star Chris Paul to his board of advisers on HBCUs https://t.co/LsPDR1VLEj,CNNPolitics
4291,1509658806875271180,President Biden is taking a go-big-or-go-home approach toward easing the supply shock caused by Russia's invasion of Ukraine. Here's what that means for high gas prices | Analysis https://t.co/5gFZXw3Cfb,CNNPolitics
4292,1509654020801056774,Federal judge strikes down several aspects of the election rules overhaul passed by Republicans in Florida last year https://t.co/iF0hgCUel8,CNNPolitics
4293,1509644492823011331,A bipartisan group of senators is trying to extend pandemic school meal waivers that gave districts extra federal funds to provide free food to more kids https://t.co/mndgnjPgio,CNNPolitics
4294,1509637190011211784,"US and coalition forces that fought in Syria in 2017 to recapture the city of Raqqa from ISIS could have done more to decrease harm done to civilians, think tank report finds https://t.co/csTftjiRlH",CNNPolitics
4295,1509628865592938510,This may be Trump's most twisted appeal to Putin yet | Analysis https://t.co/PrDroRg6St,CNNPolitics
4296,1509621064053178375,"Instead of steamrolling through Georgia, Donald Trump is struggling to get his own allies to back former GOP Sen. David Perdue, the man handpicked by the former President to challenge Gov. Brian Kemp https://t.co/LCLC6fr7c8",CNNPolitics
4297,1509613014156451840,"Sen. Mitt Romney says Republicans have struck an ""agreement in principle"" with Democrats on a $10 billion package to help US efforts to combat the Covid-19 pandemic https://t.co/nLPDbg58Zx",CNNPolitics
4298,1509605964428808192,President Biden is trying to ramp up production of critical minerals. Here's how it's supposed to help consumers https://t.co/kxxVjt33iE,CNNPolitics
4299,1509599426461020161,"More migrants are coming to the US-Mexico border, and officials say they expect the number to grow. This is something we've seen many times before. But some key details are different this time around. Here's why https://t.co/Vi6BXjiinU",CNNPolitics
4300,1509590632028848130,"First lawsuit filed over new Florida law, dubbed ""Don't Say Gay"" by its opponents, restricting certain LGBTQ topics in the classroom https://t.co/UrwFXywg9m",CNNPolitics
4301,1509575780124274691,Former President Donald Trump can't get his Georgia allies to back David Perdue for governor https://t.co/PvA38eMmmg,CNNPolitics
4302,1509561446501335044,"Federal prosecutors expand criminal probe into January 6, examining rally planning and fake electors https://t.co/p6L9nXfFlJ",CNNPolitics
4303,1509554639305334787,"Republican Sen. Lindsey Graham will not vote for President Joe Biden's Supreme Court nominee, Ketanji Brown Jackson, despite supporting her nomination to a previous Senate-confirmed position last year https://t.co/Og0K0652C0",CNNPolitics
4304,1509551354838192130,"President Biden announces historic oil reserve release, along with other steps, to reduce gas prices https://t.co/js43BKqSYo",CNNPolitics
4305,1509545309688455178,"Former Vice President Mike Pence rolls out new policy agenda for GOP leaders, candidates https://t.co/tepgcoxRrg",CNNPolitics
4306,1509531981830189071,"US citizens will have the option to select ""X"" when identifying their gender on US passport applications starting in April, Secretary of State Antony Blinken says https://t.co/GhDeQZHMyn",CNNPolitics
4307,1509524430418059271,Three moderate Senate Democrats join Republicans in sinking President Biden's nominee to head the Labor Department's Wage and Hour Division https://t.co/CeQBN7Q5ym,CNNPolitics
4308,1509517632046829569,"GOP lawmakers who are at their wits' end with Rep. Madison Cawthorn are considering endorsing one of his primary foes, sources say, amid growing concerns he is dragging down the entire party with his problematic behavior https://t.co/1wV4x8PjXE",CNNPolitics
4309,1509507070709616642,US and allies believe North Korea is beginning to make preparations for a possible underground nuclear test for the first time since 2017 https://t.co/GAUuMC7e3s,CNNPolitics
4310,1509500012996276224,"Arizona GOP Gov. Doug Ducey signs legislation requiring all Arizonans to provide proof of citizenship and residency to register to vote, sparking criticism from voting rights advocates who say it will potentially cancel thousands of voter registrations https://t.co/8l0spdR3T4",CNNPolitics
4311,1509494237217411076,The Biden administration is marking the International Transgender Day of Visibility with a series of measures in support of transgender Americans as they face efforts to curb their rights across the country https://t.co/oJDWDpv03C,CNNPolitics
4312,1509486429235298307,This may be Trump's most twisted appeal to Putin yet | Analysis https://t.co/4dyP4pfH3N,CNNPolitics
4313,1509361610095267840,President Biden is weighing releasing a record amount of oil from US reserves as high gas prices persist https://t.co/LNqioK6FD0,CNNPolitics
4314,1509353567198621705,Trevor Reed's family met with President Biden as the former US Marine detained in Russia stages a second hunger strike to protest his treatment. https://t.co/amUpCxQJTF,CNNPolitics
4315,1509352893568229379,"President Biden meets with Trevor Reed's family, who protested outside the White House to bring awareness to their son's case. Reed is currently detained in Russia and is staging a hunger strike in protest of his treatment by Russian authorities https://t.co/86727EVxhi",CNNPolitics
4316,1509337297417912320,"A member of the House January 6 committee says the panel is ""triangulating"" to get a ""fulsome picture"" of then-President Donald Trump's actions in the lead-up to the Capitol attack https://t.co/Oe02toc8mJ",CNNPolitics
4317,1509326652886630403,"""He's an embarrassment"": Republicans threaten to primary Cawthorn over controversial antics https://t.co/XbzAExxpiy",CNNPolitics
4318,1509319834085081095,Sen. Susan Collins is the first Republican to say she'll vote to confirm Ketanji Brown Jackson and a few other GOP senators are on the fence. But that's about it | Analysis by CNN's Chris Cillizza https://t.co/HED4H4ebIA,CNNPolitics
4319,1509313290073161737,US telecommunications provider says a multifaceted cyberattack at the beginning of the Ukraine war knocked out internet service for tens of thousands of people in Ukraine and elsewhere in Europe https://t.co/Q1T30vS24b,CNNPolitics
4320,1509306499008446468,FEC fines Hillary Clinton campaign and DNC over Trump-Russia dossier research https://t.co/WQLgHyT8nR,CNNPolitics
4321,1509296180756426760,Arizona Gov. Doug Ducey signs bills outlawing gender-affirming care for transgender youth and prohibiting trans athletes from competing on women’s and girls’ sports teams at some schools https://t.co/Df4IjEADkh,CNNPolitics
4322,1509289900931174403,“Hurricane Hunters” Air Force unit launches investigation into a training flight that landed at Martha’s Vineyard to pick up a motorcycle https://t.co/4NxO6qB96r,CNNPolitics
4323,1509282856345948167,"Ukrainian lawmakers say Russia is using peace talks with Ukraine as a ""smokescreen"" for their forces to regroup and re-strategize https://t.co/NHMXf6J5hI",CNNPolitics
4324,1509275799354064901,Abortion providers ask the Idaho Supreme Court to strike down a new six-week abortion ban that mimics Texas’ controversial law https://t.co/yIvG1i2q98,CNNPolitics
4325,1509267761414950913,Fact check: Ohio Senate candidate Mike Gibbons keeps falsely saying millions more people voted in 2020 than were registered to vote. That’s not even close to true. https://t.co/xV2KG1kvTB,CNNPolitics
4326,1509259935628120066,Trial for one of the accused “Beatles” ISIS militants begins in Virginia https://t.co/oSLgxLEjXM,CNNPolitics
4327,1509252138731462656,Biden administration plans to end Trump-era pandemic restrictions on the US-Mexico border that have largely blocked migrants from entering the US https://t.co/jZLnuzA9sI,CNNPolitics
4328,1509243581642551307,Here are the 10 Senate seats most likely to flip with less than eight months to go before Election Day https://t.co/COyZ2AZo1F,CNNPolitics
4329,1509236281997508619,"Kentucky's Republican-controlled legislature approves sweeping abortion bill, sending it to Democratic Gov. Andy Beshear's desk https://t.co/5SUtlb7JcV",CNNPolitics
4330,1509230492876513289,Commission to review more than 750 military signs and markers to see if they need to be renamed over Confederacy ties https://t.co/Bdr5PDb9nD,CNNPolitics
4331,1509227888876429322,"President Biden gets his second Covid-19 booster shot: ""It didn't hurt a bit"" https://t.co/StJlRujVqj https://t.co/JrzB2iAAkd",CNNPolitics
4332,1509224443586957313,President Biden could invoke the Defense Production Act as soon as this week to spur domestic production of critical minerals needed to manufacture batteries for electric vehicles and long-term storage https://t.co/b3UHYycLFl,CNNPolitics
4333,1509219415639961608,"FBI agents raid a home in connection to threats made to the judge, two defense attorneys and at least one potential witness in the ongoing federal trial of four men accused of plotting to kidnap Michigan Gov. Gretchen Whitmer https://t.co/2fhpiBIwKc",CNNPolitics
4334,1509213370808999942,"President Biden told Ukrainian President Volodymyr Zelensky the US would provide the country with $500 million in ""direct budgetary aid,"" the White House says https://t.co/X7DwaaetRC",CNNPolitics
4335,1509204569254936588,Oklahoma becomes the fourth state to enact an anti-trans sports ban this year https://t.co/Nf224PNyx1,CNNPolitics
4336,1509199288865333257,"US works to gauge peace prospects as it warns Vladimir Putin has been ""misinformed"" by his advisers about the Russian military's performance in Ukraine https://t.co/zp5P6ndYXR",CNNPolitics
4337,1509193560838578185,US imposes new sanctions against Iran's ballistic missile program https://t.co/ftTPWVdh6C,CNNPolitics
4338,1509188716442570752,President Biden to receive his second Covid-19 booster shot today https://t.co/6CAHjNQ3Zo,CNNPolitics
4339,1509183190342250497,Some Democrats are concerned about Los Angeles Mayor Eric Garcetti's nomination to be US ambassador to India https://t.co/sXnuNUTQrC,CNNPolitics
4340,1509176894519980040,President Biden to urge Congress to provide more funding for the nation's pandemic response https://t.co/VnExZ5Stj0,CNNPolitics
4341,1509169596359716865,"Family of Trevor Reed, a former US Marine detained in Russia, says he is staging his second hunger strike https://t.co/8DWCpxXkRP",CNNPolitics
4342,1509159516843220994,John Roberts can't do anything about Clarence Thomas | Analysis https://t.co/GodbluZjBc,CNNPolitics
4343,1509150693860515844,"JUST IN: Sen. Susan Collins says she will support Judge Ketanji Brown Jackson, becoming the first Republican senator to back Biden's Supreme Court pick https://t.co/nhfWcrBPtF",CNNPolitics
4344,1509138906494779401,How one Ukrainian IT specialist exposed a notorious Russian ransomware gang https://t.co/3LgzHqCGWP,CNNPolitics
4345,1509131605922783233,Putin's lies and carnage cloud hopes for an end to Ukraine war | Analysis https://t.co/k2w4nNBNcb,CNNPolitics
4346,1509123800067198980,Federal investigation of Hunter Biden heats up https://t.co/4H8iVpXjWL,CNNPolitics
4347,1508974043290087430,"Georgia state Senate committee strips out election overhaul provisions, including one that would hand new election policing powers to the state's bureau of investigation https://t.co/EwKiXbFmpq",CNNPolitics
4348,1508964485301682179,Former President Donald Trump made a brazen request for domestic political assistance from America's top adversary in a new interview https://t.co/94HXuP44kM,CNNPolitics
4349,1508957698813014023,An upcoming recess is one factor delaying Senate action on a bill to suspend normal trade relations with Russia and Belarus https://t.co/MyaItTsG7J,CNNPolitics
4350,1508950406038183938,Here's what to know about the Justice Clarence Thomas recusal debate around his wife's texts https://t.co/TDZaX2RBEt,CNNPolitics
4351,1508943092489072644,Supreme Court nominee Ketanji Brown Jackson met with two closely watched Republican senators on Tuesday — Mitt Romney of Utah and Susan Collins of Maine — but it is still unclear whether she will win any GOP support https://t.co/ATfSorBC8M,CNNPolitics
4352,1508935553256939527,"Florida leads 20 states in filing a lawsuit to permanently end the federal mask mandate for public transportation, less than three weeks before it’s set to expire https://t.co/HBsfbnBa5A",CNNPolitics
4353,1508928765748989952,"White House says President Biden will receive an additional booster shot if his doctor recommends it, after the FDA expanded emergency authorization of second Pfizer or Moderna booster doses for adults ages 50 and older https://t.co/s8WxIbobaY",CNNPolitics
4354,1508918927363092481,US skeptical of Russian claims it’s scaling back the war in Ukraine https://t.co/3vZkmI6yuC,CNNPolitics
4355,1508912659911135241,FBI says hackers tried to breach the email accounts of election officials in nine states last October https://t.co/gmkbGm0m0J,CNNPolitics
4356,1508904463746150406,White House says it will not assert executive privilege over Jared Kushner's testimony to the House January 6 committee https://t.co/BBsDj7RXaz,CNNPolitics
4357,1508888731180273675,The January 6 committee is racing against the electoral clock | Analysis https://t.co/TpA2NfWcZV,CNNPolitics
4358,1508881194267648004,"As the US rolls out the welcome mat for Ukrainian refugees, some see a double standard at the border | Analysis https://t.co/QnLkbPOi9m",CNNPolitics
4359,1508876929956556801,"Before this week, Judge David Carter was known as an unconventional, action-oriented federal judge and an advocate for California's homeless population — or for helming the Anna Nicole Smith lawsuit https://t.co/rb06tJjpJ4",CNNPolitics
4360,1508871881784496128,"President Biden on Russia's claim it will reduce Kyiv assault: ""We'll see if they follow through"" https://t.co/bHbsXUH7Qu",CNNPolitics
